symbol	usa	ita_candidate	score	block_pointer	source
FuchsiaMart_h	07:5D7C	04:6399	2	0606	SEARCH
FuchsiaMart_h	07:5D7C	11:4BAF	2	0404	SEARCH
FuchsiaMart_h	07:5D7C	12:5118	2	0602	SEARCH
FuchsiaMart_h	07:5D7C	1B:5E39	2	1818	SEARCH
FuchsiaMart_h	07:5D7C	04:67B9	0	8686	SEARCH
FuchsiaMart_h	07:5D7C	06:45C2	0	2714	SEARCH
FuchsiaMart_h	07:5D7C	1E:4CC3	0	1F1B	SEARCH
SaffronPidgeyHouse_h	07:5DD1	06:5B34	5	5BFB	SEARCH
SaffronPidgeyHouse_h	07:5DD1	06:5C0B	5	5C44	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5540	5	41EE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:557D	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:55E7	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:563C	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5679	5	41FE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:56EA	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:589D	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:59A3	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5A07	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5AF1	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5D2F	5	41EE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5DD2	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5E31	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:5EE2	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	07:65ED	5	41DE	SEARCH
SaffronPidgeyHouse_h	07:5DD1	15:6064	5	522F	SEARCH
SaffronPidgeyHouse_h	07:5DD1	15:6243	5	522F	SEARCH
SaffronPidgeyHouse_h	07:5DD1	15:6473	5	522F	SEARCH
SaffronPidgeyHouse_h	07:5DD1	1D:5086	5	4020	SEARCH
MrPsychicsHouse_h	07:5E30	06:5B34	5	5BFB	SEARCH
MrPsychicsHouse_h	07:5E30	06:5C0B	5	5C44	SEARCH
MrPsychicsHouse_h	07:5E30	07:5540	5	41EE	SEARCH
MrPsychicsHouse_h	07:5E30	07:557D	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:55E7	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:563C	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5679	5	41FE	SEARCH
MrPsychicsHouse_h	07:5E30	07:56EA	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:589D	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:59A3	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5A07	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5AF1	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5D2F	5	41EE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5DD2	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5E31	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:5EE2	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	07:65ED	5	41DE	SEARCH
MrPsychicsHouse_h	07:5E30	15:6064	5	522F	SEARCH
MrPsychicsHouse_h	07:5E30	15:6243	5	522F	SEARCH
MrPsychicsHouse_h	07:5E30	15:6473	5	522F	SEARCH
MrPsychicsHouse_h	07:5E30	1D:5086	5	4020	SEARCH
DiglettsCaveRoute2_h	07:5EA4	07:5EA5	5	420E	SEARCH
DiglettsCaveRoute2_h	07:5EA4	07:65AF	5	420E	SEARCH
DiglettsCaveRoute2_h	07:5EA4	1A:485E	2	0404	SEARCH
DiglettsCaveRoute2_h	07:5EA4	1A:486E	2	1111	SEARCH
DiglettsCaveRoute2_h	07:5EA4	19:65A7	0	0404	SEARCH
DiglettsCaveRoute2_h	07:5EA4	1A:4836	0	0404	SEARCH
DiglettsCaveRoute2_h	07:5EA4	1A:4840	0	1111	SEARCH
DiglettsCaveRoute2_h	07:5EA4	1A:487E	0	0404	SEARCH
DiglettsCaveRoute2_h	07:5EA4	1A:5CB6	0	0404	SEARCH
Route2TradeHouse_h	07:5EE1	06:5B34	5	5BFB	SEARCH
Route2TradeHouse_h	07:5EE1	06:5C0B	5	5C44	SEARCH
Route2TradeHouse_h	07:5EE1	07:5540	5	41EE	SEARCH
Route2TradeHouse_h	07:5EE1	07:557D	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:55E7	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:563C	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5679	5	41FE	SEARCH
Route2TradeHouse_h	07:5EE1	07:56EA	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:589D	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:59A3	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5A07	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5AF1	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5D2F	5	41EE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5DD2	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5E31	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:5EE2	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	07:65ED	5	41DE	SEARCH
Route2TradeHouse_h	07:5EE1	15:6064	5	522F	SEARCH
Route2TradeHouse_h	07:5EE1	15:6243	5	522F	SEARCH
Route2TradeHouse_h	07:5EE1	15:6473	5	522F	SEARCH
Route2TradeHouse_h	07:5EE1	1D:5086	5	4020	SEARCH
Route5Gate_h	07:5F27	07:5F28	5	6026	SEARCH
Route5Gate_h	07:5F27	07:6032	5	60E9	SEARCH
Route5Gate_h	07:5F27	1D:523B	5	549F	SEARCH
Route5Gate_h	07:5F27	1B:7F41	2	0B0C	SEARCH
Route6Gate_h	07:6031	07:5F28	5	6026	SEARCH
Route6Gate_h	07:6031	07:6032	5	60E9	SEARCH
Route6Gate_h	07:6031	1D:523B	5	549F	SEARCH
Route6Gate_h	07:6031	1B:7F41	2	0B0C	SEARCH
Route7Gate_h	07:60F4	07:60F5	5	61B0	SEARCH
Route7Gate_h	07:60F4	07:61BC	5	6272	SEARCH
Route7Gate_h	07:60F4	05:77A9	0	0000	SEARCH
Route8Gate_h	07:61BB	07:60F5	5	61B0	SEARCH
Route8Gate_h	07:61BB	07:61BC	5	6272	SEARCH
Route8Gate_h	07:61BB	05:77A9	0	0000	SEARCH
UndergroundPathRoute8_h	07:627D	07:627E	5	41B0	SEARCH
UndergroundPathRoute8_h	07:627D	11:5CE1	5	40FB	SEARCH
UndergroundPathRoute8_h	07:627D	11:5D1E	5	40FB	SEARCH
UndergroundPathRoute8_h	07:627D	11:5D69	5	40FB	SEARCH
UndergroundPathRoute8_h	07:627D	11:5DB4	5	40FB	SEARCH
UndergroundPathRoute8_h	07:627D	12:544A	5	40DB	SEARCH
UndergroundPathRoute8_h	07:627D	12:5556	5	40DB	SEARCH
UndergroundPathRoute8_h	07:627D	12:5640	5	40DB	SEARCH
UndergroundPathRoute8_h	07:627D	12:5801	5	40DB	SEARCH
UndergroundPathRoute8_h	07:627D	12:596B	5	40DB	SEARCH
UndergroundPathRoute8_h	07:627D	17:5699	5	4080	SEARCH
UndergroundPathRoute8_h	07:627D	17:56DF	5	4080	SEARCH
UndergroundPathRoute8_h	07:627D	17:571C	5	4080	SEARCH
UndergroundPathRoute8_h	07:627D	17:5759	5	4080	SEARCH
UndergroundPathRoute8_h	07:627D	1E:486F	0	0808	SEARCH
PowerPlant_h	07:62BA	07:62BB	5	6447	SEARCH
DiglettsCaveRoute11_h	07:65AE	07:5EA5	5	420E	SEARCH
DiglettsCaveRoute11_h	07:65AE	07:65AF	5	420E	SEARCH
DiglettsCaveRoute11_h	07:65AE	1A:485E	2	0404	SEARCH
DiglettsCaveRoute11_h	07:65AE	1A:486E	2	1111	SEARCH
DiglettsCaveRoute11_h	07:65AE	19:65A7	0	0404	SEARCH
DiglettsCaveRoute11_h	07:65AE	1A:4836	0	0404	SEARCH
DiglettsCaveRoute11_h	07:65AE	1A:4840	0	1111	SEARCH
DiglettsCaveRoute11_h	07:65AE	1A:487E	0	0404	SEARCH
DiglettsCaveRoute11_h	07:65AE	1A:5CB6	0	0404	SEARCH
Route16FlyHouse_h	07:65EC	06:5B34	5	5BFB	SEARCH
Route16FlyHouse_h	07:65EC	06:5C0B	5	5C44	SEARCH
Route16FlyHouse_h	07:65EC	07:5540	5	41EE	SEARCH
Route16FlyHouse_h	07:65EC	07:557D	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:55E7	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:563C	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:5679	5	41FE	SEARCH
Route16FlyHouse_h	07:65EC	07:56EA	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:589D	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:59A3	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:5A07	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:5AF1	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:5D2F	5	41EE	SEARCH
Route16FlyHouse_h	07:65EC	07:5DD2	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:5E31	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:5EE2	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	07:65ED	5	41DE	SEARCH
Route16FlyHouse_h	07:65EC	15:6064	5	522F	SEARCH
Route16FlyHouse_h	07:65EC	15:6243	5	522F	SEARCH
Route16FlyHouse_h	07:65EC	15:6473	5	522F	SEARCH
Route16FlyHouse_h	07:65EC	1D:5086	5	4020	SEARCH
Route22Gate_h	07:6677	07:6678	5	674B	SEARCH
Route22Gate_h	07:6677	12:54FA	5	5542	SEARCH
Route22Gate_h	07:6677	17:55C4	5	4090	SEARCH
BillsHouse_h	07:675E	07:675F	5	6906	SEARCH
BillsHouse_h	07:675E	16:5B64	5	5CD5	SEARCH
BillsHouse_h	07:675E	19:7525	0	1F1F	SEARCH
LavenderTown_h	11:4000	11:4000	5	4085	MANIFEST+SEARCH
LavenderTown_h	11:4000	06:42A1	5	42FD	SEARCH
LavenderTown_h	11:4000	07:4000	5	4069	SEARCH
LavenderTown_h	11:4000	12:4000	5	4051	SEARCH
LavenderTown_h	11:4000	1D:5B4D	2	0707	SEARCH
ViridianPokecenter_h	11:4251	11:4251	5	40DF	MANIFEST+SEARCH
ViridianPokecenter_h	11:4251	12:48AC	5	40AB	SEARCH
ViridianPokecenter_h	11:4251	12:525F	5	52A9	SEARCH
ViridianPokecenter_h	11:4251	12:52C5	5	40AB	SEARCH
ViridianPokecenter_h	11:4251	12:53B0	5	40AB	SEARCH
ViridianPokecenter_h	11:4251	17:457B	5	4064	SEARCH
ViridianPokecenter_h	11:4251	17:4639	5	468B	SEARCH
ViridianPokecenter_h	11:4251	17:48CC	5	4064	SEARCH
ViridianPokecenter_h	11:4251	17:4981	5	4064	SEARCH
ViridianPokecenter_h	11:4251	17:5525	5	4064	SEARCH
ViridianPokecenter_h	11:4251	1D:50D1	5	4030	SEARCH
ViridianPokecenter_h	11:4251	1D:5E97	5	4030	SEARCH
PokemonMansion1F_h	11:42A3	11:42A3	5	43FE	MANIFEST+SEARCH
PokemonMansion1F_h	11:42A3	11:4BBE	5	4D49	SEARCH
PokemonMansion1F_h	11:42A3	11:4E1B	5	5147	SEARCH
PokemonMansion1F_h	11:42A3	11:5219	5	537F	SEARCH
PokemonMansion1F_h	11:42A3	14:5FCB	5	610F	SEARCH
PokemonMansion1F_h	11:42A3	14:63AC	5	64DC	SEARCH
RockTunnel1F_h	11:44D0	11:44D0	5	4675	MANIFEST+SEARCH
RockTunnel1F_h	11:44D0	11:5FDF	5	61A1	SEARCH
RockTunnel1F_h	11:44D0	12:59BE	5	5B99	SEARCH
RockTunnel1F_h	11:44D0	12:5D01	5	6043	SEARCH
RockTunnel1F_h	11:44D0	18:5F62	5	5F86	SEARCH
SeafoamIslands1F_h	11:47DD	11:47DD	5	489F	MANIFEST+SEARCH
SeafoamIslands1F_h	11:47DD	11:4974	5	4B37	SEARCH
SeafoamIslands1F_h	11:47DD	11:5DFF	5	5E5D	SEARCH
SeafoamIslands1F_h	11:47DD	11:5EE4	5	5F58	SEARCH
SeafoamIslands1F_h	11:47DD	11:6309	5	63BE	SEARCH
SeafoamIslands1F_h	11:47DD	11:6445	5	64FA	SEARCH
SeafoamIslands1F_h	11:47DD	11:6581	5	6706	SEARCH
SeafoamIslands1F_h	11:47DD	11:678D	5	68FA	SEARCH
SeafoamIslands1F_h	11:47DD	14:5790	5	59AE	SEARCH
SeafoamIslands1F_h	11:47DD	1D:4D7A	5	4DF0	SEARCH
SSAnne3F_h	11:4926	11:4926	5	4956	MANIFEST+SEARCH
VictoryRoad3F_h	11:4974	11:4974	5	4B37	MANIFEST+SEARCH
VictoryRoad3F_h	11:4974	11:47DD	5	489F	SEARCH
VictoryRoad3F_h	11:4974	11:5DFF	5	5E5D	SEARCH
VictoryRoad3F_h	11:4974	11:5EE4	5	5F58	SEARCH
VictoryRoad3F_h	11:4974	11:6309	5	63BE	SEARCH
VictoryRoad3F_h	11:4974	11:6445	5	64FA	SEARCH
VictoryRoad3F_h	11:4974	11:6581	5	6706	SEARCH
VictoryRoad3F_h	11:4974	11:678D	5	68FA	SEARCH
VictoryRoad3F_h	11:4974	14:5790	5	59AE	SEARCH
VictoryRoad3F_h	11:4974	1D:4D7A	5	4DF0	SEARCH
RocketHideoutB1F_h	11:4BBE	11:4BBE	5	4D49	MANIFEST+SEARCH
RocketHideoutB1F_h	11:4BBE	11:42A3	5	43FE	SEARCH
RocketHideoutB1F_h	11:4BBE	11:4E1B	5	5147	SEARCH
RocketHideoutB1F_h	11:4BBE	11:5219	5	537F	SEARCH
RocketHideoutB1F_h	11:4BBE	14:5FCB	5	610F	SEARCH
RocketHideoutB1F_h	11:4BBE	14:63AC	5	64DC	SEARCH
RocketHideoutB2F_h	11:4E1B	11:4E1B	5	5147	MANIFEST+SEARCH
RocketHideoutB2F_h	11:4E1B	11:42A3	5	43FE	SEARCH
RocketHideoutB2F_h	11:4E1B	11:4BBE	5	4D49	SEARCH
RocketHideoutB2F_h	11:4E1B	11:5219	5	537F	SEARCH
RocketHideoutB2F_h	11:4E1B	14:5FCB	5	610F	SEARCH
RocketHideoutB2F_h	11:4E1B	14:63AC	5	64DC	SEARCH
RocketHideoutB3F_h	11:5219	11:5219	5	537F	MANIFEST+SEARCH
RocketHideoutB3F_h	11:5219	11:42A3	5	43FE	SEARCH
RocketHideoutB3F_h	11:5219	11:4BBE	5	4D49	SEARCH
RocketHideoutB3F_h	11:5219	11:4E1B	5	5147	SEARCH
RocketHideoutB3F_h	11:5219	14:5FCB	5	610F	SEARCH
RocketHideoutB3F_h	11:5219	14:63AC	5	64DC	SEARCH
RocketHideoutB4F_h	11:5451	11:5451	5	5650	MANIFEST+SEARCH
RocketHideoutElevator_h	11:5704	11:5704	5	57A8	MANIFEST+SEARCH
SilphCoElevator_h	11:57B4	11:57B4	5	585B	MANIFEST+SEARCH
SilphCoElevator_h	11:57B4	12:45F4	5	4684	SEARCH
SafariZoneEast_h	11:585F	11:585F	5	58DC	MANIFEST+SEARCH
SafariZoneEast_h	11:585F	11:5BA6	5	5C1E	SEARCH
SafariZoneEast_h	11:585F	12:61AB	5	624A	SEARCH
SafariZoneEast_h	11:585F	15:4830	2	050B	SEARCH
SafariZoneNorth_h	11:599F	11:599F	5	5A3E	MANIFEST+SEARCH
SafariZoneCenter_h	11:5BA6	11:5BA6	5	5C1E	MANIFEST+SEARCH
SafariZoneCenter_h	11:5BA6	11:585F	5	58DC	SEARCH
SafariZoneCenter_h	11:5BA6	12:61AB	5	624A	SEARCH
SafariZoneCenter_h	11:5BA6	15:4830	2	050B	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	11:5CE1	5	40FB	MANIFEST+SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	07:627E	5	41B0	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	11:5D1E	5	40FB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	11:5D69	5	40FB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	11:5DB4	5	40FB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	12:544A	5	40DB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	12:5556	5	40DB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	12:5640	5	40DB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	12:5801	5	40DB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	12:596B	5	40DB	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	17:5699	5	4080	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	17:56DF	5	4080	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	17:571C	5	4080	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	17:5759	5	4080	SEARCH
SafariZoneCenterRestHouse_h	11:5CE1	1E:486F	0	0808	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	11:5D1E	5	40FB	MANIFEST+SEARCH
SafariZoneWestRestHouse_h	11:5D1E	07:627E	5	41B0	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	11:5CE1	5	40FB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	11:5D69	5	40FB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	11:5DB4	5	40FB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	12:544A	5	40DB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	12:5556	5	40DB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	12:5640	5	40DB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	12:5801	5	40DB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	12:596B	5	40DB	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	17:5699	5	4080	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	17:56DF	5	4080	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	17:571C	5	4080	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	17:5759	5	4080	SEARCH
SafariZoneWestRestHouse_h	11:5D1E	1E:486F	0	0808	SEARCH
SafariZoneEastRestHouse_h	11:5D69	11:5D69	5	40FB	MANIFEST+SEARCH
SafariZoneEastRestHouse_h	11:5D69	07:627E	5	41B0	SEARCH
SafariZoneEastRestHouse_h	11:5D69	11:5CE1	5	40FB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	11:5D1E	5	40FB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	11:5DB4	5	40FB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	12:544A	5	40DB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	12:5556	5	40DB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	12:5640	5	40DB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	12:5801	5	40DB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	12:596B	5	40DB	SEARCH
SafariZoneEastRestHouse_h	11:5D69	17:5699	5	4080	SEARCH
SafariZoneEastRestHouse_h	11:5D69	17:56DF	5	4080	SEARCH
SafariZoneEastRestHouse_h	11:5D69	17:571C	5	4080	SEARCH
SafariZoneEastRestHouse_h	11:5D69	17:5759	5	4080	SEARCH
SafariZoneEastRestHouse_h	11:5D69	1E:486F	0	0808	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	11:5DB4	5	40FB	MANIFEST+SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	07:627E	5	41B0	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	11:5CE1	5	40FB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	11:5D1E	5	40FB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	11:5D69	5	40FB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	12:544A	5	40DB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	12:5556	5	40DB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	12:5640	5	40DB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	12:5801	5	40DB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	12:596B	5	40DB	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	17:5699	5	4080	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	17:56DF	5	4080	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	17:571C	5	4080	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	17:5759	5	4080	SEARCH
SafariZoneNorthRestHouse_h	11:5DB4	1E:486F	0	0808	SEARCH
CeruleanCave2F_h	11:5DFF	11:5DFF	5	5E5D	MANIFEST+SEARCH
CeruleanCave2F_h	11:5DFF	11:47DD	5	489F	SEARCH
CeruleanCave2F_h	11:5DFF	11:4974	5	4B37	SEARCH
CeruleanCave2F_h	11:5DFF	11:5EE4	5	5F58	SEARCH
CeruleanCave2F_h	11:5DFF	11:6309	5	63BE	SEARCH
CeruleanCave2F_h	11:5DFF	11:6445	5	64FA	SEARCH
CeruleanCave2F_h	11:5DFF	11:6581	5	6706	SEARCH
CeruleanCave2F_h	11:5DFF	11:678D	5	68FA	SEARCH
CeruleanCave2F_h	11:5DFF	14:5790	5	59AE	SEARCH
CeruleanCave2F_h	11:5DFF	1D:4D7A	5	4DF0	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:5EE4	5	5F58	MANIFEST+SEARCH
CeruleanCaveB1F_h	11:5EE4	11:47DD	5	489F	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:4974	5	4B37	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:5DFF	5	5E5D	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:6309	5	63BE	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:6445	5	64FA	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:6581	5	6706	SEARCH
CeruleanCaveB1F_h	11:5EE4	11:678D	5	68FA	SEARCH
CeruleanCaveB1F_h	11:5EE4	14:5790	5	59AE	SEARCH
CeruleanCaveB1F_h	11:5EE4	1D:4D7A	5	4DF0	SEARCH
RockTunnelB1F_h	11:5FDF	11:5FDF	5	61A1	MANIFEST+SEARCH
RockTunnelB1F_h	11:5FDF	11:44D0	5	4675	SEARCH
RockTunnelB1F_h	11:5FDF	12:59BE	5	5B99	SEARCH
RockTunnelB1F_h	11:5FDF	12:5D01	5	6043	SEARCH
RockTunnelB1F_h	11:5FDF	18:5F62	5	5F86	SEARCH
SeafoamIslandsB1F_h	11:6309	11:6309	5	63BE	MANIFEST+SEARCH
SeafoamIslandsB1F_h	11:6309	11:47DD	5	489F	SEARCH
SeafoamIslandsB1F_h	11:6309	11:4974	5	4B37	SEARCH
SeafoamIslandsB1F_h	11:6309	11:5DFF	5	5E5D	SEARCH
SeafoamIslandsB1F_h	11:6309	11:5EE4	5	5F58	SEARCH
SeafoamIslandsB1F_h	11:6309	11:6445	5	64FA	SEARCH
SeafoamIslandsB1F_h	11:6309	11:6581	5	6706	SEARCH
SeafoamIslandsB1F_h	11:6309	11:678D	5	68FA	SEARCH
SeafoamIslandsB1F_h	11:6309	14:5790	5	59AE	SEARCH
SeafoamIslandsB1F_h	11:6309	1D:4D7A	5	4DF0	SEARCH
SeafoamIslandsB2F_h	11:6445	11:6445	5	64FA	MANIFEST+SEARCH
SeafoamIslandsB2F_h	11:6445	11:47DD	5	489F	SEARCH
SeafoamIslandsB2F_h	11:6445	11:4974	5	4B37	SEARCH
SeafoamIslandsB2F_h	11:6445	11:5DFF	5	5E5D	SEARCH
SeafoamIslandsB2F_h	11:6445	11:5EE4	5	5F58	SEARCH
SeafoamIslandsB2F_h	11:6445	11:6309	5	63BE	SEARCH
SeafoamIslandsB2F_h	11:6445	11:6581	5	6706	SEARCH
SeafoamIslandsB2F_h	11:6445	11:678D	5	68FA	SEARCH
SeafoamIslandsB2F_h	11:6445	14:5790	5	59AE	SEARCH
SeafoamIslandsB2F_h	11:6445	1D:4D7A	5	4DF0	SEARCH
SeafoamIslandsB3F_h	11:6581	11:6581	5	6706	MANIFEST+SEARCH
SeafoamIslandsB3F_h	11:6581	11:47DD	5	489F	SEARCH
SeafoamIslandsB3F_h	11:6581	11:4974	5	4B37	SEARCH
SeafoamIslandsB3F_h	11:6581	11:5DFF	5	5E5D	SEARCH
SeafoamIslandsB3F_h	11:6581	11:5EE4	5	5F58	SEARCH
SeafoamIslandsB3F_h	11:6581	11:6309	5	63BE	SEARCH
SeafoamIslandsB3F_h	11:6581	11:6445	5	64FA	SEARCH
SeafoamIslandsB3F_h	11:6581	11:678D	5	68FA	SEARCH
SeafoamIslandsB3F_h	11:6581	14:5790	5	59AE	SEARCH
SeafoamIslandsB3F_h	11:6581	1D:4D7A	5	4DF0	SEARCH
SeafoamIslandsB4F_h	11:678D	11:678D	5	68FA	MANIFEST+SEARCH
SeafoamIslandsB4F_h	11:678D	11:47DD	5	489F	SEARCH
SeafoamIslandsB4F_h	11:678D	11:4974	5	4B37	SEARCH
SeafoamIslandsB4F_h	11:678D	11:5DFF	5	5E5D	SEARCH
SeafoamIslandsB4F_h	11:678D	11:5EE4	5	5F58	SEARCH
SeafoamIslandsB4F_h	11:678D	11:6309	5	63BE	SEARCH
SeafoamIslandsB4F_h	11:678D	11:6445	5	64FA	SEARCH
SeafoamIslandsB4F_h	11:678D	11:6581	5	6706	SEARCH
SeafoamIslandsB4F_h	11:678D	14:5790	5	59AE	SEARCH
SeafoamIslandsB4F_h	11:678D	1D:4D7A	5	4DF0	SEARCH
Route7_h	12:4000	12:4000	5	4051	MANIFEST+SEARCH
Route7_h	12:4000	06:42A1	5	42FD	SEARCH
Route7_h	12:4000	07:4000	5	4069	SEARCH
Route7_h	12:4000	11:4000	5	4085	SEARCH
Route7_h	12:4000	1D:5B4D	2	0707	SEARCH
RedsHouse1F_h	12:415C	12:415C	5	4209	MANIFEST+SEARCH
RedsHouse1F_h	12:415C	1D:5F2E	5	4000	SEARCH
RedsHouse1F_h	12:415C	19:5A37	2	0404	SEARCH
RedsHouse1F_h	12:415C	16:5F8F	0	173E	SEARCH
RedsHouse1F_h	12:415C	19:5327	0	0404	SEARCH
RedsHouse1F_h	12:415C	19:6577	0	0404	SEARCH
RedsHouse1F_h	12:415C	1A:5CF8	0	1101	SEARCH
RedsHouse1F_h	12:415C	1B:6A8F	0	0404	SEARCH
CeladonMart3F_h	12:4219	12:4219	5	4322	MANIFEST+SEARCH
CeladonMart3F_h	12:4219	12:434A	5	43A1	SEARCH
CeladonMart3F_h	12:4219	12:43C9	5	45CC	SEARCH
CeladonMart3F_h	12:4219	12:505F	5	50BE	SEARCH
CeladonMart3F_h	12:4219	15:60E9	5	6148	SEARCH
CeladonMart3F_h	12:4219	18:4F7A	5	4FDE	SEARCH
CeladonMart4F_h	12:434A	12:434A	5	43A1	MANIFEST+SEARCH
CeladonMart4F_h	12:434A	12:4219	5	4322	SEARCH
CeladonMart4F_h	12:434A	12:43C9	5	45CC	SEARCH
CeladonMart4F_h	12:434A	12:505F	5	50BE	SEARCH
